additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/207k/206213/brochure_PDF_00.pdf""]","Wynyard Woods,
Wynyard,
Billingham,
TS22 5UG","Reduced on 07/03/2025
 by Charles Church",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 07/03/2025,"A huge open-plan kitchen/dining room that incorporates a snug, an island, and bi-fold doors to the garden. There’s a separate living room, a utility room, three bathrooms, a dressing room to bedroom one, and a garage. This is a wonderful new home with enhanced specifications.",,https://www.rightmove.co.uk/properties/151957367#/?channel=RES_BUY,419950,151957367,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/151957367#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Marton Drive, Wolviston Court","Added on 03/08/2024
 by Michael Poole, Billingham",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",E,GB,GBP,Added on 03/08/2024,This is a Real Show Stopper of a Property! The Current Owners Have Renovated This Property to Create a Wonderfully Spacious Family Home. Sitting on a Desirable Plot with a Stunning Views Over Billingham Golf Course.,,https://www.rightmove.co.uk/properties/150949643#/?channel=RES_BUY,415000,150949643,,for-sale,,Leasehold (50 years),50 years,detached h,https://www.rightmove.co.uk/properties/150949643#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/51k/50411/157876607/50411_33650899_DOC_00_0005.pdf""]","Fallon Close, Wynyard","Reduced on 10/03/2025
 by Robinsons Regency and Rural, Wynyard",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 10/03/2025,"Nestled in the highly sought-after residential development Wynyard, this stunning detached family home offers an exceptional living experience. With four spacious bedrooms and two modern bathrooms, this property is perfect for families seeking comfort and style. Upon entering, you will be ama...",,https://www.rightmove.co.uk/properties/157876607#/?channel=RES_BUY,415000,157876607,,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/157876607#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/207k/206213/brochure_PDF_00.pdf""]","Wynyard Woods,
Wynyard,
Billingham,
TS22 5UG","Reduced on 24/02/2025
 by Charles Church",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 24/02/2025,The Oaks @ Wynyard Estate is set within the magnificent grounds of Wynyard Hall. Residents will not only enjoy the scenic position of The Oaks but will also benefit from easy access links to the A1(M). A short drive away offers a range of seaside towns to explore such as,,https://www.rightmove.co.uk/properties/152515805#/?channel=RES_BUY,414950,152515805,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/152515805#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/189k/188441/147459341/188441_4_208_DOC_00_0002.pdf"", ""https://media.rightmove.co.uk/189k/188441/147459341/188441_4_208_DOC_01_0003.pdf"", ""https://media.rightmove.co.uk/189k/188441/147459341/188441_4_208_DOC_02_0000.pdf"", ""https://media.rightmove.co.uk/189k/188441/147459341/188441_4_208_DOC_03_0000.pdf"", ""https://media.rightmove.co.uk/189k/188441/brochure_PDF_00.pdf""]","Wynyard,
Billingham,
TS22","Added on 27/04/2024
 by Bellway Homes (Durham)",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 27/04/2024,"Save up to £15,000 with Bellway. The Lorimer is a new, chain free & energy efficient home with an integral garage, open-plan kitchen, dining & family area with French doors to the garden, UTILITY ROOM, TWO EN SUITES & a 10-year NHBC Buildmark policy^.",,https://www.rightmove.co.uk/properties/147459341#/?channel=RES_BUY,409995,147459341,,for-sale,,Leasehold (75 years),75 years,detached h,https://www.rightmove.co.uk/properties/147459341#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/189k/188441/151708976/188441_4_210_DOC_00_0000.pdf"", ""https://media.rightmove.co.uk/189k/188441/151708976/188441_4_210_DOC_01_0000.pdf"", ""https://media.rightmove.co.uk/189k/188441/151708976/188441_4_210_DOC_02_0000.pdf"", ""https://media.rightmove.co.uk/189k/188441/brochure_PDF_00.pdf""]","Wynyard,
Billingham,
TS22","Added on 24/08/2024
 by Bellway Homes (Durham)",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 24/08/2024,"Save up to £15,000 with Bellway. The Forester is a breathtaking home boasting a stylish living room, FOUR DOUBLE BEDROOMS, one en suite, a beautiful garden, a KITCHEN ISLAND, an integral garage, and a 10-year NHBC Buildmark policy^",,https://www.rightmove.co.uk/properties/151708976#/?channel=RES_BUY,409995,151708976,,for-sale,,Leasehold (75 years),75 years,detached h,https://www.rightmove.co.uk/properties/151708976#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/189k/188441/157679333/188441_4_192_DOC_00_0000.pdf"", ""https://media.rightmove.co.uk/189k/188441/157679333/188441_4_192_DOC_01_0000.pdf"", ""https://media.rightmove.co.uk/189k/188441/157679333/188441_4_192_DOC_02_0000.pdf"", ""https://media.rightmove.co.uk/189k/188441/brochure_PDF_00.pdf""]","Wynyard,
Billingham,
TS22","Added on 08/07/2024
 by Bellway Homes (Durham)",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 08/07/2024,"Save up to £15,000 with Bellway. The Forester is a new & chain free home with an open-plan kitchen, dining & family room with French doors to the garden, UTILITY ROOM, FOUR DOUBLE BEDROOMS, en suite, integral garage & a 10-year NHBC Buildmark policy^.",,https://www.rightmove.co.uk/properties/157679333#/?channel=RES_BUY,406995,157679333,,for-sale,,Leasehold (75 years),75 years,detached h,https://www.rightmove.co.uk/properties/157679333#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/205k/204038/157994282/204038_33661807_DOC_02_0005.pdf""]","The Stables, Wynyard, Billingham","Reduced on 17/02/2025
 by igomove, Covering North East",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 17/02/2025,"Check out the views from this stunning home, situated in the heart of the much sought-after village of Wynyard. This property is positioned beautifully, enjoying open views over the cricket field and woodland and boasts a whole host of desirable attributes. It's rare you get a property with this ...",,https://www.rightmove.co.uk/properties/157994282#/?channel=RES_BUY,399995,157994282,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/157994282#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/51k/50411/153046217/50411_33398765_DOC_00_0022.pdf""]","Applecross Grove, Wynyard Park, Billingham","Added on 26/09/2024
 by Robinsons Regency and Rural, Wynyard",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 26/09/2024,"** 5% DEPOSIT PAID** Applecross has 1377sq ft of modern living space across two floors, as well as an integral garage which can be accessed through a utility room. Downstairs there is a storage cupboard and cloakroom toilet, as well as a spacious lounge with a bay window to the front of...",,https://www.rightmove.co.uk/properties/153046217#/?channel=RES_BUY,395000,153046217,1377sq. ft,for-sale,,Leasehold (25 years),25 years,detached h,https://www.rightmove.co.uk/properties/153046217#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/207k/206213/brochure_PDF_00.pdf""]","Wynyard Woods,
Wynyard,
Billingham,
TS22 5UG","Added on 17/06/2024
 by Charles Church",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 17/06/2024,The Oaks @ Wynyard Estate is set within the magnificent grounds of Wynyard Hall. Residents will not only enjoy the scenic position of The Oaks but will also benefit from easy access links to the A1(M). A short drive away offers a range of seaside towns to explore such as,,https://www.rightmove.co.uk/properties/155990051#/?channel=RES_BUY,394950,155990051,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/155990051#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/205k/204038/158910707/204038_33708637_DOC_02_0005.pdf""]","Rose Garden Lane, Wynyard, Billingham","Added on 03/03/2025
 by igomove, Covering North East",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/03/2025,"** NO ONWARD CHAIN ** Located in one of the most desirable residential areas in the North East, Igomove are honoured to present this fantastic four bedroom detached property in Wynyard. Known for its captivating features and lush green landscapes, Wynyard offers you the perfect environment fo...",,https://www.rightmove.co.uk/properties/158910707#/?channel=RES_BUY,390000,158910707,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/158910707#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/160k/159722/152141330/159722_8f332dcb-9987-489d-9024-e5328cc6b391_DOC_00_0001.pdf""]","Moreland Close, Wolviston, TS22","Added on 06/09/2024
 by Northgate Estate Agents & Property Management, Billingham",0,5,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 06/09/2024,"Offers Invited Between £380,000 and £400,000Extended Five Bedroom Detached home with an impressive double driveway and double garage, situated in the sought-after Wolviston village.",,https://www.rightmove.co.uk/properties/152141330#/?channel=RES_BUY,380000,152141330,1953sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/152141330#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/14k/13834/155054879/13834_33513181_DOC_02_0003.pdf""]","Goldcrest Crescent, Wynyard","Reduced on 02/03/2025
 by Drummonds Estate Agents, BILLINGHAM",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 02/03/2025,"A beautifully presented and much upgraded family home, built by David Wilson in 2017. This attractive double fronted, bay windowed property is presented in showhome condition and briefly comprises; entrance hall, lounge with limestone fire surround & gas living flame fire, study/play room, stun...",,https://www.rightmove.co.uk/properties/155054879#/?channel=RES_BUY,380000,155054879,1430sq. ft,for-sale,,Leasehold (16 years),16 years,detached h,https://www.rightmove.co.uk/properties/155054879#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Elderberry Close, Wynyard, TS22","Reduced on 13/01/2025
 by Collier Estates, Hartlepool",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 13/01/2025,"A stunning 4 Bedroom Detached family home within the highly desirable location of Elderberry Close, Wynyard. Occupying a generous corner plot the home is incredibly well positioned with acres of beautiful mature woodland to the rear. Exceptionally well finished throughout with landscaped garden.",,https://www.rightmove.co.uk/properties/153262757#/?channel=RES_BUY,375000,153262757,1593sq. ft,for-sale,,Leasehold (20 years),20 years,detached h,https://www.rightmove.co.uk/properties/153262757#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Elderberry Close, Wynyard","Added on 22/02/2025
 by Michael Poole, Billingham",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",F,GB,GBP,Added on 22/02/2025,This Taylor Wimpey Built ‘The Shelford’ Design is Offered to the Market with a CHAIN FREE Sale. Featuring Great Family Space & Backing onto Wynyard Woodlands.,,https://www.rightmove.co.uk/properties/158585849#/?channel=RES_BUY,375000,158585849,,for-sale,,Leasehold (50 years),50 years,detached h,https://www.rightmove.co.uk/properties/158585849#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Silvermede Road, Wynyard","Added on 15/06/2024
 by Michael Poole, Billingham",0,4,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",F,GB,GBP,Added on 15/06/2024,"This CHAIN FREE, Avant Homes Built 'Rosebury' Design Detached House Has a Calm Yet Contemporary Feel and Features a Westerly Facing Rear Garden Backing onto Woodland. All Four Bedrooms Are Roomy Doubles and Are Complimented by Two Bath/Shower Rooms.",,https://www.rightmove.co.uk/properties/149213690#/?channel=RES_BUY,370000,149213690,,for-sale,,Leasehold (50 years),50 years,detached h,https://www.rightmove.co.uk/properties/149213690#/?channel=RES_BUY,Available (link not found)
